02124
10001
10002
10003
10004
10005
10010
10011
10013
10014
10021
10022
10023
10024
10025
10032
10301
10314
10451
10452
10453
11040
11101
11201
11203
11204
11210
11211
11212
11213
11214
11215
11220
11221
11222
11223
11230
11233
11234
11235
11413
11432
11434
20001
20002
20011
20110
21043
21215
21222
21224
21230
21234
22030
22314
23220
23320
23454
30004
30022
30024
30040
30044
30052
30135
30303
30305
30324
30331
30350
32210
32244
33012
33020
33023
33024
33101
33125
33131
33142
33311
33351
33401
34102
34135
40205
40403
43215
52402
53140
